references,prix
VSCAVALERA,8.75
VSCHEDID,8.75
VSCHEDID,8.75
VSCHEDID,8.75
VSCLARK,8.75
VSCLARK,8.75
VSCLARK,8.75
VSCLIFF,8.75
VSCLIFF,8.75
VSCLIFF,8.75
VSCOBAIN,10.35
VSCOBAINC,8.75
VSCOBAIN,8.75
VSCOBAIN,8.75
VSCOLEMAN,8.75
VSCOLEMAN,8.75
VSCOLEMAN,8.75
VSCORTINI,8.75
VSCORTINI,8.75
VSCORTINI,8.75
VSCOX,8.75
VSCOX,8.75
VSCOX,8.75
VSCRACKNELL,8.75
VSCRACKNELL,8.75
VSCRACKNELL,8.75
VSDALLE,8.75
VSDALLE,8.75
VSDALLE,8.75
VSDEAL,8.75
VSDEAL,8.75
VSDEAL,8.75
VSDEAL,8.75
VSDELAROCHA,8.75
VSDELAROCHA,8.75
VSDELAROCHA,8.75
VSDENTON,8.75
VSDENTON,8.75
VSDENTON,8.75
VSDEROSNAY,8.75
VSDEROSNAY,8.75
VSDEROSNAY,8.75
VSDOGG,8.75
VSDOGG,8.75
VSDOGG,8.75
VSDUFFY,8.75
VSDUFFY,8.75
VSDUFFY,8.75
VSDUTRONC,8.75
VSDUTRONC,8.75
VSDUTRONC,8.75
VSDUTRONC,8.75
VSELLIOTT,8.75
VSELLIOTT,8.75
VSELLIOTT,8.75
VSELLISBEXTOR,8.75
VSELLISBEXTOR,8.75
VSELLISBEXTOR,8.75
VSFARRELL,8.75
VSFARRELL,8.75
VSFARRELL,8.75
VSFARRELL,8.75
VSFINCH,8.75
VSFINCH,8.75
VSFINCH,8.75
VSFOLLOWILL,8.75
VSFOLLOWILL,8.75
VSFOLLOWILL,8.75
VSFOLLOWILL,8.75
VSFREESE,8.75
VSFREESE,8.75
VSFREESE,8.75
VSGAINSBOURG,8.75
VSGAINSBOURG,8.75
VSGAINSBOURG,8.75
VSGALLAGHER,8.75
VSGALLAGHER,8.75
VSGALLAGHER,8.75
VSGARFUNKEL,8.75
VSGARFUNKEL,8.75
VSGARFUNKEL,8.75
VSGARSIDE,8.75
VSGARSIDE,8.75
VSGARSIDE,8.75
VSGARSIDE,8.75
VSGERMANOTTA,8.75
VSGERMANOTTA,8.75
VSGERMANOTTA,8.75
VSHANNEMAN,8.75
VSHANNEMAN,8.75
VSHANNEMAN,8.75
VSHARRY,10.35
VSHARRY,8.75
VSHARRY,10.35
VSHART,8.75
VSHART,8.75
VSHART,8.75
VSHART,8.75
VSHART,8.75
VSHARVEY,8.75
VSHARVEY,8.75
VSHARVEY,8.75
VSHARVEY,8.75
VSHARVEY,10.35
VSHASSAN,8.75
VSHASSAN,8.75
VSHASSAN,8.75
VSHASSAN,8.75
VSHATHERLEY,8.75
VSHATHERLEY,8.75
VSHATHERLEY,8.75
VSHATHERLEY,8.75
VSHENDRIX,8.75
VSHENDRIX,8.75
VSHENDRIX,8.75
VSHENDRIX,8.75
VSHENDRIX,8.75
VSHENDRIX,8.75
VSHEWSON,8.75
VSHEWSON,8.75
VSHEWSON,8.75
VSHOFFS,8.75
VSHOFFS,8.75
VSHOFFS,8.75
VSHOLMAN,8.75
VSHOLMAN,8.75
VSHOLMAN,8.75
VSHOMEM-CHRISTO,8.75
VSHOMEM-CHRISTO,8.75
VSHOMEM-CHRISTO,8.75
VSHOMME,8.75
VSHOMME,8.75
VSHOMME,8.75
VSHORNE,8.75
VSHORNE,8.75
VSHORNE,8.75
VSHORNE,8.75
VSHOWLETT,8.75
VSHOWLETT,8.75
VSHOWLETT,8.75
VSHUTTER,8.75
VSHUTTER,8.75
VSHUTTER,8.75
VSIDOL,8.75
VSIDOL,8.75
VSIDOL,8.75
VSJACKSON,8.75
VSJACKSON,8.75
VSJACKSON,8.75
VSJAGGER,8.75
VSJAGGER,8.75
VSJAGGER,8.75
VSJOEL,8.75
VSJOEL,8.75
VSJOEL,8.75
VSJOHNSON,8.75
VSJOHNSON,8.75
VSJOHNSON,8.75
VSJOHNSON,8.75
VSJUNE,8.75
VSJUNE,8.75
VSJUNE,8.75
VSJUNE,8.75
VSKANE,8.75
VSKANE,8.75
VSKANE,8.75
VSKILLASON,8.75
VSKILLASON,8.75
VSKILLASON,8.75
VSKNOWLES,8.75
VSKNOWLES,8.75
VSKNOWLES,10.35
VSKRAVITZ,8.75
VSKRAVITZ,8.75
VSKRAVITZ,8.75
VSKRAVITZ,10.35
VSLANEGAN,8.75
VSLANEGAN,8.75
VSLANEGAN,8.75
VSLEWIS,8.75
VSLEWIS,8.75
VSLEWIS,8.75
VSLEWIS,8.75
VSMAANDIG,8.75
VSMAANDIG,8.75
VSMAANDIG,8.75
VSMAANDIG,8.75
VSMAEL,8.75
VSMAEL,8.75
VSMAEL,8.75
VSMAGERS,8.75
VSMAGERS,8.75
VSMAGERS,8.75
VSMARR,8.75
VSMARR,8.75
VSMARR,8.75
VSMASCIS,8.75
VSMASCIS,8.75
VSMASCIS,8.75
VSMATSUSHITA,8.75
VSMATSUSHITA,8.75
VSMATSUSHITA,8.75
VSMEIGHAN,8.75
VSMEIGHAN,8.75
VSMEIGHAN,8.75
VSMERCURY,8.75
VSMERCURY,10.35
VSMERCURY,10.35
VSMICHAEL,8.75
VSMICHAEL,8.75
VSMICHAELC,8.75
VSMICHAEL,8.75
VSMICHAEL,8.75
VSMIDLER,8.75
VSMIDLER,8.75
VSMIDLER,8.75
VSMIDLER,8.75
VSMIKEBRANT,8.75
VSMIKEBRANT,8.75
VSMIKEBRANT,8.75
VSMILLS,8.75
VSMILLS,8.75
VSMILLS,8.75
VSMILTON,8.75
VSMILTON,8.75
VSMILTON,8.75
VSMINOGUE,8.75
VSMINOGUE,8.75
VSMINOGUE,8.75
VSMOMSEN,8.75
VSMOMSEN,8.75
VSMOMSEN,8.75
VSMORENO,8.75
VSMORENO,8.75
VSMORENO,8.75
VSMORENO,8.75
VSMORENO,8.75
VSMOSSHART,8.75
VSMOSSHART,8.75
VSMOSSHART,8.75
VSMOYET,8.75
VSMOYET,8.75
VSMOYET,8.75
VSNISKER,8.75
VSNISKER,8.75
VSNISKER,8.75
VSNOVA,8.75
VSNOVA,8.75
VSNOVA,8.75
VSOBEL,8.75
VSOBEL,8.75
VSOBEL,8.75
VSOBEL,8.75
VSOBEL,8.75
VSOKEREKE,8.75
VSOKEREKE,8.75
VSOKEREKE,8.75
VSOKEREKE,8.75
VSORIORDAN,8.75
VSORIORDAN,8.75
VSORIORDAN,8.75
VSPETERSON,8.75
VSPETERSON,8.75
VSPETERSON,8.75
VSPETTY,8.75
VSPETTY,8.75
VSPETTY,8.75
VSPHAIR,8.75
VSPHAIR,8.75
VSPHAIR,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPHILIPPAKIS,8.75
VSPIERSON,8.75
VSPIERSON,8.75
VSPIERSON,8.75
VSPIZZORNO,8.75
VSPIZZORNO,8.75
VSPIZZORNO,10.35
VSPIZZORNO,8.75
VSREBOTINI,8.75
VSREBOTINI,8.75
VSREBOTINI,8.75
VSREYES,8.75
VSREYES,8.75
VSREYES,8.75
VSRICHARDS,8.75
VSRICHARDS,8.75
VSRICHARDS,8.75
VSRIDENHOUR,8.75
VSRIDENHOUR,8.75
VSRIDENHOUR,8.75
VSRIFO,8.75
VSRIFO,8.75
VSRIFO,8.75
VSROSE,8.75
VSROSE,8.75
VSROSE,8.75
VSRYDER,8.75
VSRYDER,8.75
VSRYDER,8.75
VSSANTANA,10.35
VSSANTANA,8.75
VSSANTANA,10.35
VSSCABBIA,8.75
VSSCABBIA,8.75
VSSCABBIA,8.75
VSSCOTT,8.75
VSSCOTT,8.75
VSSCOTT,8.75
VSSCOTT,8.75
VSSEXSMITH,8.75
VSSEXSMITH,8.75
VSSEXSMITH,8.75
VSSHAKUR,8.75
VSSHAKUR,8.75
VSSHAKUR,8.75
VSSHEERAN,8.75
VSSHEERAN,8.75
VSSHEERAN,8.75
VSSHONIWA,8.75
VSSHONIWA,8.75
VSSHONIWA,8.75
VSSKINNER,8.75
VSSKINNER,8.75
VSSKINNER,8.75
VSSOUTH,8.75
VSSOUTH,8.75
VSSOUTH,8.75
VSSPRINGFIELD,8.75
VSSPRINGFIELD,8.75
VSSPRINGFIELD,8.75
VSSPRINGSTEEN,10.35
VSSPRINGSTEEN,8.75
VSSPRINGSTEEN,8.75
VSSTALEY ,8.75
VSSTALEY ,8.75
VSSTALEY,8.75
VSSTALEY,8.75
VSSTALEY,8.75
VSSTANSFIELD,8.75
VSSTANSFIELD,8.75
VSSTANSFIELD,8.75
VSSTARGASM,8.75
VSSTARGASM,8.75
VSSTARGASM,8.75
VSSTARGASM,8.75
VSSTEFANI,8.75
VSSTEFANI,8.75
VSSTEFANI,8.75
VSSTOCKDALE,8.75
VSSTOCKDALE,8.75
VSSTOCKDALE,8.75
VSSYLVESTER,8.75
VSSYLVESTER,8.75
VSSYLVESTER,8.75
VSTANAKA,8.75
VSTANAKA,8.75
VSTANAKA,8.75
VSTENNANT,8.75
VSTENNANT,8.75
VSTENNANT,8.75
VSTHORN,8.75
VSTHORN,8.75
VSTHORN,8.75
VSTIN-TIN,8.75
VSTIN-TIN,8.75
VSTIN-TIN,8.75
VSTUNSTALL,8.75
VSTUNSTALL,8.75
VSTUNSTALL,8.75
VSVANHAVER,8.75
VSVANHAVER,8.75
VSVANHAVER,8.75
VSVEE,8.75
VSVEE,8.75
VSVEE,8.75
VSVIK,8.75
VSVIK,8.75
VSVIK,8.75
VSWARD,8.75
VSWARD,8.75
VSWARD,8.75
VSWEGGPROSSER,8.75
VSWEGGPROSSER,8.75
VSWEGGPROSSER,8.75
VSWEGGPROSSER,8.75
VSWEILAND,8.75
VSWEILAND,8.75
VSWEILAND,8.75
VSWELLER,8.75
VSWELLER,8.75
VSWELLER,8.75
VSWHITE,8.75
VSWHITE,8.75
VSWHITE,8.75
VSWHITE,8.75
VSWILLIAMS,8.75
VSWILLIAMS,8.75
VSWILLIAMS,8.75
YG8,0
ABERNATHY,17.25
ABERNATHY,17.25
ABERNATHY,17.25
ABERNATHY,17.25
ABERNATHY,17.25
ABERNATHY,17.25
ABERNATHY,17.25
AJA,13.75
AJA,13.75
AJA,13.75
ALBRIGHT,13
ALBRIGHTC,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALBRIGHT,13
ALICE,10.75
ALICE,10.75
ALICE,10.75
ALTO,0
ALTO,0
ALTO,0
AMIDALA,17.75
AMIDALA,17.75
AMIDALA,17.75
ANDRESS,13.25
ANDRESS,13.25
ANDRESS,13.25
ANISTON,12.25
ANISTON,12.25
ANISTON,12.25
ANISTON,12.25
ARGENTO,11.25
ARGENTO,11.25
ARGENTO,11.25
ARQUETTE,9.75
ARQUETTE,9.75
ARQUETTE,9.75
AUGUSTINE,16
AUGUSTINE,16
AUGUSTINE,16
BAELISH,13
BAELISH,13
BAELISH,13
BAELISH,13
BANNER,11.25
BANNER,11.25
BANNER,11.25
BATEMAN,17.5
BATEMAN,17.5
BATEMAN,17.5
BATES,9.75
BATES,9.75
BATES,9.75
BAVA,13.75
BAVA,13.75
BAVA,13.75
BELL,9.75
BELL,9.75
BELL,9.75
BOUQUET,15.5
BOUQUET,15.5
BOUQUET,15.5
BRADSHAW,13.75
BRADSHAW,13.75
BRADSHAW,13.75
BRENNER,15.5
BRENNER,15.5
BRENNER,15.5
BRONSON,10.75
BRONSON,10.75
BRONSON,10.75
BURTON,10.75
BURTON,10.75
BURTON,10.75
BUSCEMI,12
BUSCEMI,12
BUSCEMI,12
BUSCEMI,12
CAPLAN,19.75
CAPLAN,19.75
CAPLAN,19.75
CAPONE,9.75
CAPONE,9.75
CAPONE,9.75
CAPONE,9.75
CARLYLE,16.25
CARLYLE,16.25
CARLYLE,16.25
CARPENTER,11
CARPENTER,11
CARPENTER,11
CARRIE,10.75
CARRIE,10.75
CARRIE,10.75
CA,0
CASSEL,9.75
CASSEL,9.75
CASSEL,9.75
CASTA,13.75
CASTA,13.75
CASTA,13.75
CHIGURH,12.5
CHIGURH,12.5
CHIGURH,12.5
CHRISTINE,13.75
CHRISTINE,13.75
CHRISTINE,13.75
CLAISSE,16.5
CLAISSE,16.5
CLAISSE,16.5
CLEMENTINE,15
CLEMENTINE,15
CLEMENTINE,15
COFFY,14.75
COFFY,14.75
COFFY,14.75
CONNOR,11
CONNOR,11
CONNOR,11
COOLIDGE,17.75
COOLIDGE,17.75
COOLIDGE,17.75
CORLEONE,10.75
CORLEONE,10.75
CORLEONE,10.75
CRANSTON,14.25
CRANSTON,14.25
CRANSTON,14.25
CRAVEN,13.75
CRAVEN,13.75
CRAVEN,13.75
CRAVEN,13.75
CROFT,9.75
CROFT,9.75
CROFT,9.75
CRONENBERG,10.75
CRONENBERG,10.75
CRONENBERG,10.75
DALLAS,14.75
DALLAS,14.75
DALLAS,14.75
DAMIEN,11.75
DAMIEN,11.75
DAMIEN,11.75
DANES,16.5
DANES,16.5
DANES,16.5
DELARGE,16.25
DELARGE,16.25
DELARGE,16.25
DELTORO,15.75
DELTORO,15.75
DELTORO,15.75
DEMOGORGON,15.5
DEMOGORGON,15.5
DEMOGORGON,15.5
DENIRO,9.75
DENIRO,9.75
DENIRO,9.75
DENIRO,9.75
DEPALMA,11.25
DEPALMA,11.25
DEPALMA,11.25
DEPP,13
DEPP,13
DEPP,13
DEREK,11
DEREK,11
DEREK,11
DEREK,11
DEXTER,14
DEXTER,14
DEXTER,14
DIAZ,17.25
DIAZ,17.25
DIAZ,17.25
DICKINSON,14.75
DICKINSON,14.75
DICKINSON,14.75
DOROTHY,13.25
DOROTHY,13.25
DOROTHY,13.25
DOWNEYJR,16.25
DOWNEYJR,16.25
DOWNEYJR,16.25
DRAPER,16.25
DRAPER,16.25
DRAPER,16.25
DRAX,19.75
DRAX,19.75
DRAX,19.75
DREBIN,17.25
DREBIN,17.25
DREBIN,17.25
DRIVER,11.25
DRIVER,11.25
DRIVER,11.25
DRNO,11.25
DRNO,11.25
DRNO,11.25
DUNAWAY,0
DUNAWAY,0
DUNAWAY,0
EDDIE,10.75
EDDIE,10.75
EDDIE,10.75
ELEVEN,15.5
ELEVEN,15.5
ELEVEN,15.5
ELMS,15
ELMS,15
ELMS,15
ELVIRA,11.5
ELVIRA,11.5
ELVIRA,11.5
EVERDEEN,14.75
EVERDEEN,14.75
EVERDEEN,14.75
FASSBENDER,16.25
FASSBENDER,16.25
FASSBENDER,16.25
FATALE,9.75
FATALE,9.75
FATALE,9.75
FAWCETT,15.25
FAWCETT,15.25
FAWCETT,15.25
FINCHER,12.25
FINCHER,12.25
FINCHER,12.25
FONDA,13.5
FONDA,13.5
FONDA,13.5
FONZARELLI,0
FONZARELLI,0
FONZARELLI,0
FOSTER,11.25
FOSTER,11.25
FOSTER,11.25
FOSTER,11.25
FOX,12.75
FOX,12.75
FOX,12.75
FREEMAN,14.75
FREEMAN,14.75
FREEMAN,14.75
FRING,13.5
FRING,13.5
FRING,13.5
FRING,13.5
GAMORA,15.5
GAMORA,15.5
GAMORA,15.5
GIBSON,9.75
GIBSON,9.75
GIBSON,9.75
GONDRY,13.75
GONDRY,13.75
GONDRY,13.75
GOODMAN,11
GOODMAN,11
GOODMAN,11
GOODMAN,11
GOSLING,11.25
GOSLING,11.25
GOSLING,11.25
GREEN,11.25
GREEN,11.25
GREEN,11.25
GRIER,14.75
GRIER,14.75
GRIER,14.75
GRIMES,14.75
GRIMES,14.75
GRIMES,14.75
GUNTHERLOVE,16.75
GUNTHERLOVE,16.75
GUNTHERLOVE,16.75
HADID,16.75
HADID,0
HADID,0
HAMMERSMARK,9.75
HAMMERSMARK,9.75
HAMMERSMARK,9.75
HANZO,16
HANZO,16
HANZO,16
HARRELSON,13.5
HARRELSON,13.5
HARRELSON,13.5
HARRELSON,13.5
HATHAWAY,17.25
HATHAWAY,17.25
HATHAWAY,17.25
HEISENBERG,13.25
HEISENBERG,13.25
HEISENBERG,13.25
HONEYBUNNY,13.75
HONEYBUNNY,13.75
HONEYBUNNY,13.75
HOOPER,17.25
HOOPER,17.25
HOOPER,17.25
HUDSON,16
HUDSON,16
HUDSON,16
IRONSIDE,12.25
IRONSIDE,12.25
IRONSIDE,12.25
ISHII,9.75
ISHII,9.75
ISHII,9.75
JACKMAN,17.25
JACKMAN,17.25
JACKMAN,17.25
JACOBSEN,17.25
JACOBSEN,17.25
JACOBSEN,17.25
JEANFRANCOISE,16.25
JEANFRANCOISE,16.25
JEANFRANCOISE,16.25
JEANFRANCOISE,16.25
JEANFRANCOISE,16.25
JEANFRANCOISE,16.25
JENNA,10.75
JENNA,10.75
JENNA,10.75
JOHANSSON,12
JOHANSSON,12
JOHANSSON,12
JOLIE,10.75
JOLIE,10.75
JOLIE,10.75
JUNGLEJULIA,12.25
JUNGLEJULIA,12.25
JUNGLEJULIA,12.25
JUNGLEJULIA,12.25
KATSUNI,13.75
KATSUNI,13.75
KATSUNI,13.75
KEATON,14.75
KEATON,14.75
KEATON,14.75
KENT,14.75
KENT,14.75
KENT,14.75
KIDDO,9.75
KIDDO,9.75
KIDDO,9.75
KIDMAN,14.5
KIDMAN,14.5
KIDMAN,14.5
KIDMAN,14.5
KIRK,15.75
KIRK,15.75
KIRK,15.75
KLUM,13.25
KLUM,13.25
KLUM,13.25
KRUEGER,16.75
KRUEGER,16.75
KRUEGER,16.75
KUBRICK,11.5
KUBRICK,11.5
KUBRICK,11.5
KUROSAWA,9.75
KUROSAWA,9.75
KUROSAWA,9.75
LANNISTER,16.75
LANNISTER,16.75
LANNISTER,16.75
LAUREN,13.75
LAUREN,13.75
LAUREN,13.75
LAWRENCE,14.75
LAWRENCE,14.75
LAWRENCE,14.75
LAWRENCE,14.75
LAWRENCE,14.75
LECTER,9.75
LECTER,9.75
LECTER,9.75
LEIA,13.75
LEIA,13.75
LEIA,13.75
LEIA,13.75
LILU,9.75
LILU,9.75
LILU,9.75
LIU,12.25
LIU,12.25
LIU,12.25
LOHAN,9.75
LOHAN,9.75
LOHAN,9.75
LOLLOBRIDGIDA,16
LOLLOBRIDGIDA,16
LOLLOBRIDGIDA,16
LOLLOBRIGIDA,16
LOLLOBRIGIDA,16
LOLLOBRIGIDA,16
MACNEIL,9.75
MACNEIL,9.75
MACNEIL,9.75
MADSEN,12
MADSEN,12
MADSEN,12
MALKOVITCH,14.25
MALKOVITCH,14.25
MALKOVITCH,14.25
MANTIS,15.5
MANTIS,15.5
MANTIS,15.5
MATHISON,17
MATHISON,17
MATHISON,17
MATHISON,17
MATILDA,12.75
MATILDA,12.75
MATILDA,12.75
MAXIMUS,16
MAXIMUS,16
MAXIMUS,16
MOBRAY,17.25
MOBRAY,17.25
MOBRAY,17.25
MOBRAY,17.25
MOORE,9.75
MOORE,9.75
MOORE,9.75
MOREAU,10.5
MOREAU,10.5
MOREAU,10.5
MOREAU,10.5
MORETZ,16
MORETZ,16
MORETZ,16
MULDER,15.5
MULDER,15.5
MULDER,15.5
MULDER,15.5
MYERS,14.75
MYERS,14.75
MYERS,14.75
NICHOLSON,13.75
NICHOLSON,13.75
NICHOLSON,13.75
NIELSEN,17.25
NIELSEN,17.25
NIELSEN,17.25
NIKITA,13.25
NIKITA,13.25
NIKITA,13.25
NIMOY,9.75
NIMOY,9.75
NIMOY,9.75
NORTON,14
NORTON,14
NORTON,14
NOSFERATU,15.5
NOSFERATU,15.5
NOSFERATU,15.5
NOSFERATU,15.5
NOSTROMO,9.75
NOSTROMO,9.75
NOSTROMO,9.75
OFELIA,13.5
OFELIA,13.5
OFELIA,13.5
OVERLOOK,16
OVERLOOK,16
OVERLOOK,16
PARADIS,11.5
PARADIS,11.5
PARADIS,11.5
PARADIS,11.5
PARADIS,11.5
PATH,0
PATH,0
PATH,0
PEEL,14
PEEL,14
PEEL,14
PFEIFER,10
PFEIFER,10
PFEIFER,10
PINHEAD,16.75
PINHEAD,16.75
PINHEAD,16.75
PINKPANTHER,13.25
PINKPANTHER,13.25
PINKPANTHER,13.25
PLISSKEN,14
PLISSKEN,14
PLISSKEN,14
POLANSKI,9.75
POLANSKI,9.75
POLANSKI,9.75
POPPINS,10.75
POPPINS,10.75
POPPINS,10.75
PORTZAMPARC,0
PORTZAMPARC,0
PORTZAMPARC,0
POULAIN,13.75
POULAIN,13.75
POULAIN,13.75
PRESCOTT,14.75
PRESCOTT,14.75
PRESCOTT,14.75
PUMPKIN,12.25
PUMPKIN,12.25
PUMPKIN,12.25
RADCLIFFE,14
RADCLIFFE,14
RADCLIFFE,14
RADCLIFFE,14
RALSTON,13.75
RALSTON,13.75
RALSTON,13.75
REDRUM,10.75
REDRUM,10.75
REDRUM,10.75
RENTON,15.5
RENTON,15.5
RENTON,15.5
RENTON,15.5
RIPLEY,9.75
RIPLEY,9.75
RIPLEY,9.75
ROCKY,10.75
ROCKYC,10.75
ROCKYC,10.75
ROCKYC,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROCKY,10.75
ROMERO,14.25
ROMERO,14.25
ROMERO,14.25
ROSEMARY,16.25
ROSEMARY,16.25
ROSEMARY,16.25
ROURKE,17.75
ROURKE,17.75
ROURKE,17.75
SAVASTANO,16.5
SAVASTANO,16.5
SAVASTANO,16.5
SAWYER,13.25
SAWYER,13.25
SAWYER,13.25
SCOTCHBRIT,16.5
SCOTCHBRIT,16.5
SCOTCHBRIT,16.5
SCOTCHBRIT,16.5
SCULLY,16.75
SCULLY,16.75
SCULLY,16.75
SCULLY,16.75
SELENE,13.75
SELENE,13.75
SELENE,13.75
SHEEN,14.75
SHEEN,14.75
SHEEN,14.75
SHOSANNA,9.75
SHOSANNA,9.75
SHOSANNA,9.75
SNYDER,12
SNYDER,12
SNYDER,12
SOPRANO,13.5
SOPRANO,13.5
SOPRANO,13.5
SOZE,13.25
SOZE,13.25
SOZE,13.25
SPARROW,12.5
SPARROW,12.5
SPARROW,12.5
SPIELBERG,17.25
SPIELBERG,17.25
SPIELBERG,17.25
SPIELBERG,17.25
STARLING,13.75
STARLING,13.75
STARLING,13.75
STARLORD,19.75
STARLORD,19.75
STARLORD,19.75
STEPHENS,14.75
STEPHENS,14.75
STEPHENS,14.75
STILLER,9.75
STILLER,9.75
STILLER,9.75
STREEP,17.75
STREEP,17.75
STREEP,17.75
TAUTOU,15.5
TAUTOU,15.5
TAUTOU,15.5
THEGOVERNOR,14
THEGOVERNOR,14
THEGOVERNOR,14
THERON,13.5
THERON,13.5
THERON,13.5
THERON,13.5
THERON,13.5
THERON,13.5
THURMAN,12.25
THURMAN,12.25
THURMAN,12.25
TRAMELL,10.75
TRAMELL,10.75
TRAMELL,10.75
TRAVOLTA,12.5
TRAVOLTA,12.5
TRAVOLTA,12.5
TREEHORN,17
TREEHORN,17
TREEHORN,17
UHURA,10.75
UHURA,10.75
UHURA,10.75
URQUIOLA,16.25
URQUIOLA,16.25
URQUIOLA,16.25
VONTEESE,13.75
VONTEESE,13.75
VONTEESE,13.75
VOORHEES,16
VOORHEES,16
VOORHEES,16
WALKEN,9.75
WALKEN,9.75
WALKEN,9.75
WALLACE,10.75
WALLACE,10.75
WALLACE,10.75
WATTS,15.25
WATTS,15.25
WATTS,15.25
WEAVER,13.5
WEAVER,13.5
WEAVER,13.5
WEAVER,13.5
WEAVER,13.5
WHITMAN,14.75
WHITMAN,14.75
WHITMAN,14.75
WILKES,9.75
WILKES,9.75
WILKES,9.75
YONDU,15.5
YONDU,15.5
YONDU,15.5
YUBARI,16.25
YUBARI,16.25
YUBARI,16.25
ZETAJONES,13.5
ZETAJONES,13.5
ZETAJONES,13.5
ZETAJONES,13.5
ZETAJONES,13.5
ADDAMS,13.75
ADDAMS,13.75
ADDAMS,13.75
ADJANI,12.25
ADJANI,12.25
ADJANI,12.25
ALBA,12.25
ALBA,12.25
ALBA,12.25
ASH,13.75
ASH,13.75
ASH,13.75
BACALL,15.5
BACALL,15.5
BACALL,15.5
BAMBI,12.25
BAMBI,12.25
BAMBI,12.25
BARBARELLA,12.25
BARBARELLA,12.25
BARBARELLA,12.25
BARRYMORE,13.75
BARRYMORE,13.75
BARRYMORE,13.75
BAUER,12.25
BAUER,12.25
BAUER,12.25
BESSON,12.25
BESSON,12.25
BESSON,12.25
BICKLE,17.25
BICKLE,17.25
BICKLE,17.25
BONNIE,16.25
BONNIE,16.25
BONNIE,16.25
BOOTDISPL,0
BRODY,18.5
BRODY,18.5
BRODY,18.5
BULLITT,12.25
BULLITT,12.25
BULLITT,12.25
BULLOCK,16.25
BULLOCK,16.25
BULLOCK,16.25
BULLOCK,16.25
CHATEAUBRUTAL,17.25
CHATEAUBRUTAL,17.25
CHATEAUBRUTAL,17.25
CLEANER5,0
CLEANER,0.25
COBRETTI,13.75
COBRETTI,13.75
COBRETTI,13.75
COULSTON,17.25
COULSTON,17.25
COULSTON,17.25
CRAIG,12.25
CRAIG,12.25
CRAIG,12.25
DELAUNAY,17
DELAUNAY,17
DELAUNAY,17
DIMARZIO,17.25
DIMARZIO,17.25
DIMARZIO,17.25
DISPL,0
DIXON,13.75
DIXON,13.75
DIXON,13.75
DONPABLO,17.25
DONPABLO,17.25
DONPABLO,17.25
DRIVER,12.25
DRIVER,12.25
DRIVER,12.25
DRNO,13.75
DRNO,13.75
DRNO,13.75
DUNAWAY,18.25
DUNAWAY,18.25
DUNAWAY,18.25
DUNAWAY,18.25
DUNCAN,17.25
DUNCAN,17.25
DUNCAN,17.25
DURDEN,14.75
DURDEN,14.75
DURDEN,14.75
FANTOMAS,12.25
FANTOMAS,12.25
FANTOMAS,12.25
FANTOMAS,12.25
FINCHER,12.25
FINCHER,12.25
FINCHER,12.25
FONZARELLI,18.25
FONZARELLI,18.25
FONZARELLI,18.25
FURIOSA,16.5
FURIOSA,16.5
FURIOSA,16.5
GIZMO,16.25
GIZMO,16.25
GIZMO,16.25
GOLIGHTLY,14.75
GOLIGHTLY,14.75
GOLIGHTLY,14.75
GREEN,16.5
GREEN,16.5
GREEN,16.5
GROOT,16.5
GROOT,16.5
GROOT,16.5
HELLBOY,17.25
HELLBOY,17.25
HELLBOY,17.25
ICEMAN,18.75
ICEMAN,18.75
ICEMAN,18.75
JALY,13.75
JALY,13.75
JALY,13.75
JALY,13.75
JAYL,13.75
JOKER,12.25
JOKER,12.25
JOKER,12.25
KAKEMO,0
KNIGHTLEY,16
KNIGHTLEY,16
KNIGHTLEY,16
LEVIATHAN,12.25
LEVIATHAN,12.25
LEVIATHAN,12.25
LEVITT,16.5
LEVITT,16.5
LEVITT,16.5
LUCILLE,16.75
LUCILLE,16.75
LUCILLE,16.75
LYNCH,12.25
LYNCH,12.25
LYNCH,12.25
MACCREADY,13.75
MACCREADY,13.75
MACCREADY,13.75
MAGNUM,17.75
MAGNUM,17.75
MAGNUM,17.75
MARMOT,0
MARSELLUS,17.25
MARSELLUS,17.25
MARSELLUS,17.25
MAVERICK,12.25
MAVERICK,12.25
MAVERICK,12.25
MICHONNE,16
MICHONNE,16
MICHONNE,16
MIRO,0
MOCHEPITT,14.75
MOCHEPITT,14.75
MOCHEPITT,14.75
MONROE,12.25
MONROE,12.25
MONROE,12.25
MONTANA,14.75
MONTANA,14.75
MONTANA,14.75
M-RODZ,17.25
M-RODZ,17.25
M-RODZ,17.25
NEBULA,15.5
NEBULA,15.5
NEBULA,15.5
NEWMAN,15.5
NEWMAN,15.5
NEWMAN,15.5
NIEMEYER,17
NIEMEYER,17
NIEMEYER,17
OFFRE,0
OFFRE,0
